GEOID10BG,GEOID20BG,WEIGHT
260992253004,260992253005,1.0
260992254001,260992254013,1.0
260992254001,260992254021,1.0
260992254001,260992254022,1.0
260992254002,260992254011,1.0
260992254002,260992254013,1.0
260992254003,260992254012,1.0
260992255001,260992255003,1.0
260992255001,260992255004,1.0
260992255002,260992255001,1.0
260992255003,260992255002,1.0
260992256001,260992256001,1.0
260992256002,260992256002,1.0
260992256003,260992256003,1.0
260992257011,260992257011,1.0
260992257012,260992257012,1.0
260992257013,260992257013,1.0
260992257021,260992257021,1.0
260992257022,260992257022,1.0
260992257022,260992258005,1.0
260992258001,260992258001,1.0
260992258002,260992258002,1.0
260992258003,260992256003,0.199194975086
260992258003,260992257022,1.0
260992258003,260992258004,1.0
260992258003,260992258005,1.0
260992258004,260992258003,1.0
260992259001,260992259001,1.0
260992259002,260992259002,1.0
260992259003,260992259003,1.0
260992261001,260992261021,1.0
260992261001,260992261022,1.0
260992261002,260992261011,1.0
260992261002,260992261012,1.0
260992261002,260992261022,1.0
260992264001,260992264001,1.0
260992267001,260992267002,1.0
260992267001,260992267005,1.0
260992267001,260992267006,1.0
260992267001,260992267007,1.0
260992267002,260992267001,1.0
260992267002,260992267003,1.0
260992267002,260992267004,1.0
260992270001,260992270001,1.0
260992270002,260992270002,1.0
260992270003,260992270003,1.0
260992270004,260992270004,1.0
260992273001,260992273001,1.0
260992273002,260992273001,0.0
260992273002,260992273002,1.0
260992273002,260992273003,1.0
260992273002,260992280002,0.0
260992280001,260992280002,1.0
260992280001,260992280003,1.0
260992280002,260992280001,1.0
260992281001,260992281001,1.0
260992281001,260992281002,1.0
260992281002,260992281001,1.0
260992300001,260992273002,1.0
260992300001,260992300003,1.0
260992300001,260992300004,1.0
260992300002,260992300001,1.0
260992300002,260992300002,1.0
260992302001,260992302001,1.0
260992302002,260992302002,1.0
260992302003,260992302003,1.0
260992302003,260992309011,0.047645929773
260992302003,260992309021,0.535437412826
260992302003,260992310001,1.0
260992302004,260992302004,1.0
260992303001,260992280002,1.0
260992303001,260992303001,1.0
260992303002,260992303002,1.0
260992303003,260992303003,1.0
260992304001,260992304001,1.0
260992304001,260992305011,0.514775902097
260992304002,260992304002,1.0
260992304003,260992304003,1.0
260992304003,260992305011,1.0
260992305001,260992305011,1.0
260992305001,260992305013,1.0
260992305001,260992305021,1.0
260992305001,260992305022,0.983864027539
260992305002,260992305011,1.0
260992305003,260992305021,1.0
260992305003,260999820011,1.0
260992305004,260992305012,1.0
260992305004,260992305022,1.0
260992306011,260992306031,1.0
260992306011,260992306032,1.0
260992306011,260992306033,1.0
260992306012,260992306041,1.0
260992306012,260992306042,1.0
260992306021,260992305021,1.0
260992306021,260992306022,1.0
260992306021,260992306023,1.0
260992306021,260992306031,1.0
260992306022,260992306021,1.0
260992307001,260992307002,1.0
260992307001,260992307003,1.0
260992307002,260992307003,1.0
260992307003,260992307001,1.0
260992308001,260992308001,1.0
260992308001,260992308002,1.0
260992308001,260992308003,1.0
260992308001,260999820011,1.0
260992308002,260992308001,1.0
260992308003,260992308002,1.0
260992308003,260992308003,1.0
260992308003,260999820011,1.0
260992309001,260992309011,1.0
260992309002,260992305011,1.0
260992309002,260992309021,1.0
260992309002,260992309022,1.0
260992309003,260992309012,1.0
260992309004,260992309013,1.0
260992309005,260992309014,1.0
260992310001,260992309011,0.110062494341
260992310001,260992309012,1.0
260992310001,260992310001,1.0
260992310002,260992310002,1.0
260992310003,260992310003,1.0
260992311001,260992311001,1.0
260992311002,260992311002,1.0
260992311002,260992330002,0.510183805266
260992312001,260992312003,1.0
260992312002,260992312001,1.0
260992312003,260992312002,1.0
260992314001,260992314001,1.0
260992314001,260999820011,1.0
260992314002,260992314002,1.0
260992314003,260992314003,1.0
260992315001,260992315001,1.0
260992315002,260992315002,1.0
260992315003,260992315003,1.0
260992315004,260992315003,1.0
260992316001,260992316001,1.0
260992316002,260992316002,1.0
260992316003,260992316003,1.0
260992317001,260992317002,1.0
260992317001,260992317003,1.0
260992317001,260992317004,1.0
260992317002,260992317001,1.0
260992317003,260992317003,1.0
260992318001,260992318001,1.0
260992318001,260992318002,1.0
260992318001,260992318003,0.730079399608
260992318002,260992318003,1.0
260992318003,260992318001,1.0
260992319001,260992319004,1.0
260992319002,260992319003,1.0
260992319003,260992311001,1.0
260992319003,260992319001,1.0
260992319003,260992319002,0.333958724203
260992319003,260992319003,1.0
260992319003,260992319004,0.666041275797
260992319004,260992319002,1.0
260992320001,260992320001,1.0
260992320001,260992320002,1.0
260992320002,260992320001,1.0
260992321001,260992321003,1.0
260992321001,260992321004,1.0
260992321002,260992321001,1.0
260992321002,260992321005,1.0
260992321003,260992321001,1.0
260992321003,260992321002,1.0
260992322001,260992322001,1.0
260992322002,260992322002,1.0
260992322003,260992322003,1.0
260992322004,260992322004,1.0
260992322005,260992322005,1.0
260992323001,260992323013,1.0
260992323002,260992323011,1.0
260992323002,260992323012,1.0
260992323003,260999820021,0.6875
260992324001,260992324002,1.0
260992324001,260992324004,1.0
260992324002,260992324001,1.0
260992324003,260992324001,1.0
260992324003,260992324002,1.0
260992324004,260992324003,1.0
260992325001,260992325001,1.0
260992325002,260992325002,1.0
260992330001,260992330001,1.0
260992330002,260992310001,0.120240424144
260992330002,260992311002,0.375435910521
260992330002,260992330002,1.0
260992330003,260992330003,1.0
260992400001,260992400001,1.0
260992400001,260992400002,1.0
260992400001,260992400003,1.0
260992400001,260992450002,0.657898452047
260992400002,260992400003,1.0
260992400002,260992400004,1.0
260992400002,260992471001,0.995837639303
260992403001,260992403002,1.0
260992403001,260992403003,1.0
260992403002,260992403001,1.0
260992403002,260992403002,1.0
260992404001,260992404001,1.0
260992404001,260992404003,1.0
260992404001,260992404004,1.0
260992404002,260992404001,1.0
260992404002,260992404002,1.0
260992404003,260992404002,1.0
260992404004,260992404002,1.0
260992404004,260992404003,1.0
260992404004,260992404004,1.0
260992405001,260992405002,1.0
260992405001,260992405003,1.0
260992405002,260992405001,1.0
260992406001,260992406011,1.0
260992406002,260992406022,1.0
260992406002,260992406023,1.0
260992406003,260992406021,1.0
260992406004,260992406012,1.0
260992406004,260992406022,0.0
260992406004,260992407001,0.0
260992407001,260992405001,0.433236012632
260992407001,260992407001,1.0
260992407002,260992407002,1.0
260992407002,260992407003,1.0
260992407003,260992407002,1.0
260992407003,260992409001,0.046239686591
260992407003,260992440001,0.129421495645
260992407004,260992406012,0.459834710744
260992407004,260992406021,0.564384493312
260992407004,260992407001,1.0
260992407004,260992407002,1.0
260992407004,260992407003,1.0
260992407004,260992440001,0.391309345902
260992408001,260992408011,1.0
260992408002,260992408021,1.0
260992408002,260992408023,1.0
260992408003,260992408022,1.0
260992409001,260992409001,1.0
260992409001,260992453002,1.0
260992409002,260992409002,1.0
260992410001,260992410003,1.0
260992410001,260992410004,1.0
260992410002,260992410001,1.0
260992410003,260992410001,0.814605360216
260992410003,260992410002,1.0
260992410003,260992410003,1.0
260992410003,260992410004,0.474038818148
260992410004,260992410001,1.0
260992410004,260992410002,1.0
260992412001,260992412001,1.0
260992412002,260992412002,1.0
260992412003,260992412003,1.0
260992412004,260992412004,1.0
260992412005,260992412004,1.0
260992413001,260992413001,1.0
260992413001,260992413002,1.0
260992414001,260992414001,1.0
260992414002,260992414001,1.0
260992414002,260992414002,1.0
260992415001,260992415001,1.0
260992415001,260992415002,1.0
260992415001,260992415003,1.0
260992416001,260992416001,1.0
260992416002,260992416002,1.0
260992417001,260992417001,1.0
260992417002,260992417002,1.0
260992417003,260992417003,1.0
260992418001,260992418001,1.0
260992418001,260992503003,1.0
260992418002,260992418001,1.0
260992418003,260992418001,1.0
260992419001,260992419001,1.0
260992419002,260992419002,1.0
260992419003,260992419003,1.0
260992420001,260992420011,1.0
260992420002,260992420021,1.0
260992420002,260992420022,1.0
260992420002,260992420031,1.0
260992420002,260999800001,1.0
260992421001,260992421001,1.0
260992421002,260992418001,1.0
260992421002,260992421002,1.0
260992425001,260992425003,1.0
260992425001,260992425004,1.0
260992425001,260992425005,1.0
260992425002,260992425001,1.0
260992425003,260992425002,1.0
260992430001,260992430001,1.0
260992430002,260992430002,1.0
260992430002,260992435021,1.0
260992435001,260992435021,1.0
260992435001,260992435022,1.0
260992435001,260992435023,1.0
260992435002,260992435011,1.0
260992440001,260992440001,1.0
260992450001,260992450001,1.0
260992450002,260992410004,0.129559122572
260992450002,260992450002,1.0
260992450002,260992450003,0.437225940457
260992450002,260992471001,0.0
260992450002,260992472021,0.336940625914
260992450003,260992450003,1.0
260992450004,260992450004,1.0
260992451001,260992451001,1.0
260992451002,260992451002,1.0
260992451003,260992451003,1.0
260992451003,260992452001,1.0
260992451004,260992451004,1.0
260992451004,260992452001,1.0
260992452001,260992452001,1.0
260992452002,260992452002,1.0
260992453001,260992453001,1.0
260992453001,260992453005,1.0
260992453002,260992453001,1.0
260992453002,260992453005,1.0
260992453003,260992407002,0.467044757817
260992453003,260992453003,0.470225442352
260992453003,260992453004,1.0
260992453003,260992453005,1.0
260992453004,260992453002,1.0
260992453004,260992453003,1.0
260992453005,260992453002,1.0
260992453006,260992453002,1.0
260992453006,260992453003,1.0
260992454001,260992410001,0.520056854075
260992454001,260992410002,0.009809143364
260992454001,260992410004,0.203302263648
260992454001,260992454001,1.0
260992454001,260992454002,1.0
260992454002,260992454001,1.0
260992471001,260992471001,1.0
260992471001,260999821001,1.0
260992472001,260992410004,0.012995049505
260992472001,260992472021,1.0
260992472002,260992472011,1.0
260992472002,260992472012,1.0
260992472002,260992472013,1.0
260992472003,260992472022,1.0
260992472003,260999821001,1.0
260992472004,260992472013,1.0
260992473001,260992473021,1.0
260992473001,260992473022,1.0
260992473001,260999821001,1.0
260992473002,260992473011,1.0
260992473003,260992472011,1.0
260992473003,260992473012,1.0
260992473004,260992473012,1.0
260992473004,260992473013,1.0
260992473004,260992473014,1.0
260992473004,260992474001,0.034536552013
260992474001,260992474001,1.0
260992474002,260992474001,0.053565932909
260992474002,260992474002,1.0
260992474003,260992474003,1.0
260992475001,260992475001,1.0
260992475002,260992475002,1.0
260992476011,260992475002,0.245851052795
260992476011,260992476011,1.0
260992476021,260992475002,0.574577587881
260992476021,260992476021,1.0
260992476022,260992475002,0.576555961318
260992476022,260992476022,1.0
260992476023,260992476023,1.0
260992500001,260992500001,1.0
260992500002,260992500002,1.0
260992500003,260992500003,1.0
260992501001,260992501001,1.0
260992501002,260992501002,1.0
260992501003,260992501003,1.0
260992502001,260992502001,1.0
260992502001,260992502002,1.0
260992502002,260992502001,1.0
260992502002,260992502002,1.0
260992502003,260992502001,1.0
260992502003,260992502002,1.0
260992503001,260992503002,1.0
260992503001,260992503003,1.0
260992503001,260992503004,1.0
260992503002,260992503001,1.0
260992503002,260992503003,1.0
260992503002,260992503004,1.0
260992503003,260992503001,1.0
260992503003,260992503003,1.0
260992503003,260992550001,0.121675784
260992504001,260992504001,1.0
260992505001,260992505001,1.0
260992505002,260992505002,1.0
260992505003,260992505003,1.0
260992506001,260992506001,1.0
260992506002,260992506002,1.0
260992506003,260992506002,1.0
260992507001,260992507001,1.0
260992507002,260992507002,1.0
260992507003,260992507003,1.0
260992508001,260992508001,1.0
260992508002,260992508002,1.0
260992508003,260992508003,1.0
260992509001,260992509003,1.0
260992509002,260992509003,1.0
260992509003,260992509001,1.0
260992509004,260992509002,1.0
260992510001,260992510001,1.0
260992510002,260992510002,1.0
260992511001,260992511001,1.0
260992511002,260992511002,1.0
260992512001,260992512001,1.0
260992512002,260992512002,1.0
260992512003,260992512003,1.0
260992513001,260992513002,1.0
260992513002,260992513002,1.0
260992513003,260992513001,1.0
260992514001,260992514001,1.0
260992514002,260992514002,1.0
260992514003,260992514003,1.0
260992514004,260992514004,1.0
260992515001,260992515001,1.0
260992515002,260992515002,1.0
260992515003,260992515002,1.0
260992516001,260992516001,1.0
260992516001,260992517001,0.0
260992516002,260992516002,1.0
260992516003,260992516003,1.0
260992517001,260992516001,0.718553645064
260992517001,260992517001,1.0
260992517001,260992522002,0.0
260992517002,260992517002,1.0
260992517003,260992517003,1.0
260992517003,260992580003,1.0
260992518001,260992518001,1.0
260992518002,260992518002,1.0
260992518003,260992518003,1.0
260992518004,260992518004,1.0
260992519001,260992519001,1.0
260992519002,260992519002,1.0
260992519003,260992519003,1.0
260992520001,260992520001,1.0
260992520002,260992520002,1.0
260992520003,260992520003,1.0
260992520004,260992520004,1.0
260992521001,260992521002,1.0
260992521002,260992521001,1.0
260992521002,260992521002,1.0
260992521002,261635518001,0.001086273821
260992521003,260992521001,1.0
260992521003,260992521002,1.0
260992522001,260992517001,0.147985039335
260992522001,260992522002,1.0
260992522002,260992522001,1.0
260992522003,260992522002,1.0
260992522003,260992522003,1.0
260992540001,260992540001,1.0
260992540002,260992540001,1.0
260992540002,260992540002,1.0
260992541001,260992541001,1.0
260992541002,260992541002,1.0
260992541002,260992541003,1.0
260992542001,260992542001,1.0
260992542002,260992542001,0.549206438195
260992542002,260992542005,1.0
260992542003,260992542002,1.0
260992542004,260992542003,1.0
260992542005,260992542004,1.0
260992545001,260992545001,1.0
260992545002,260992545001,1.0
260992545002,260992545004,1.0
260992545003,260992545002,1.0
260992545004,260992545001,1.0
260992545004,260992545003,1.0
260992550001,260992550001,1.0
260992550002,260992550001,1.0
260992550002,260992550004,1.0
260992550003,260992550002,1.0
260992550004,260992550003,1.0
260992551001,260992504001,0.028698181117
260992551001,260992551001,1.0
260992551002,260992551002,1.0
260992551002,260992551003,1.0
260992551003,260992551003,1.0
260992552001,260992552001,1.0
260992552002,260992552002,1.0
260992552002,260992552003,1.0
260992552002,260992552004,1.0
260992553001,260992553001,1.0
260992553002,260992553002,1.0
260992553003,260992553003,1.0
260992553004,260992553004,1.0
260992553005,260992553005,1.0
260992554001,260992554001,1.0
260992554002,260992554002,1.0
260992554003,260992554003,1.0
260992554003,260992554004,1.0
260992555001,260992555002,1.0
260992555002,260992555001,1.0
260992556001,260992556001,1.0
260992556002,260992556002,1.0
260992556003,260992556003,1.0
260992556004,260992556004,1.0
260992557001,260992557001,1.0
260992557002,260992557002,1.0
260992558001,260992558001,1.0
260992558001,260992564001,1.0
260992558002,260992558002,1.0
260992558003,260992558003,1.0
260992559001,260992559001,1.0
260992559002,260992559002,1.0
260992559003,260992559002,1.0
260992560001,260992560001,1.0
260992560001,260992560002,1.0
260992560002,260992560001,1.0
260992561001,260992561001,1.0
260992561002,260992561002,1.0
260992561003,260992561002,1.0
260992561003,260992561003,1.0
260992561004,260992561003,1.0
260992562001,260992562001,1.0
260992562002,260992562002,1.0
260992563001,260992563001,1.0
260992563002,260992563002,1.0
260992564001,260992563001,0.241245136187
260992564001,260992564001,1.0
260992564002,260992564002,1.0
260992565001,260992565001,1.0
260992565002,260992565002,1.0
260992566001,260992566003,1.0
260992566002,260992566003,1.0
260992566003,260992566001,1.0
260992566004,260992566002,1.0
260992567001,260992567001,1.0
260992567002,260992567002,1.0
260992568001,260992568001,1.0
260992568002,260992568002,1.0
260992580001,260992580001,1.0
260992580002,260992580002,1.0
260992580003,260992580003,1.0
260992581001,260992581001,1.0
260992581002,260992581002,1.0
260992581003,260992581003,1.0
260992581004,260992581004,1.0
260992582001,260992582001,1.0
260992582002,260992582002,1.0
260992583001,260992583001,1.0
260992583002,260992583001,1.0
260992583002,260992583002,1.0
260992584001,260992584001,1.0
260992584002,260992584002,1.0
260992584003,260992584003,1.0
260992584004,260992584004,1.0
260992584005,260992584005,1.0
260992585001,260992585001,1.0
260992585002,260992585001,1.0
260992585002,260992585002,1.0
260992585003,260992585002,1.0
260992586001,260992586001,1.0
260992586002,260992586002,1.0
260992586003,260992586003,1.0
260992586004,260992586004,1.0
260992586005,260992586005,1.0
260992587001,260992587001,1.0
260992587002,260992587002,1.0
260992587003,260992587003,1.0
260992588001,260992588001,1.0
260992588002,260992588002,1.0
260992588003,260992588003,1.0
260992588004,260992588004,1.0
260992589001,260992589001,1.0
260992589002,260992589002,1.0
260992589003,260992589003,1.0
260992589004,260992589004,1.0
260992600001,260992600001,1.0
260992600002,260992600002,1.0
260992600003,260992600003,1.0
260992601001,260992601001,1.0
260992601002,260992601002,1.0
260992601003,260992601003,1.0
260992602001,260992602001,1.0
260992602002,260992602002,1.0
260992602003,260992602003,1.0
260992603001,260992603001,1.0
260992603002,260992603002,1.0
260992603003,260992603003,1.0
260992604001,260992604004,1.0
260992604002,260992604001,1.0
260992604002,260992604002,1.0
260992604003,260992604002,1.0
260992604004,260992604003,1.0
260992604005,260992604004,1.0
260992606001,260992606001,1.0
260992606002,260992606002,1.0
260992606003,260992606003,1.0
260992607001,260992607001,1.0
260992607002,260992607002,1.0
260992607003,260992607003,1.0
260992608001,260992608001,1.0
260992608002,260992608001,1.0
260992608003,260992608001,1.0
260992609001,260992609001,1.0
260992609002,260992609002,1.0
260992609003,260992609003,1.0
260992609004,260992609001,1.0
260992609005,260992609001,1.0
260992610001,260992610001,1.0
260992610002,260992610002,1.0
260992610003,260992610003,1.0
260992611001,260992611001,1.0
260992611002,260992611002,1.0
260992611003,260992611003,1.0
260992611003,260992611004,1.0
260992612001,260992612001,1.0
260992612002,260992612002,1.0
260992613001,260992613001,1.0
260992613002,260992613001,1.0
260992614001,260992614001,1.0
260992614002,260992614002,1.0
260992614003,260992614001,1.0
260992614003,260992614002,1.0
260992615001,260992615001,1.0
260992615002,260992615002,1.0
260992615002,260992615003,1.0
260992616001,260992616011,1.0
260992616002,260992616011,1.0
260992616002,260999801001,1.0
260992617001,260992617001,1.0
260992617002,260992617002,1.0
260992618001,260992618001,1.0
260992618002,260992618002,1.0
260992619001,260992619001,1.0
260992619002,260992619002,1.0
260992620001,260992620002,1.0
260992620002,260992620003,1.0
260992620003,260992620001,1.0
260992621001,260992621001,1.0
260992621001,260992621002,1.0
260992622001,260992622001,1.0
260992622002,260992622002,1.0
260992622003,260992622003,1.0
260992622004,260992622004,1.0
260992623001,260992623001,1.0
260992623002,260992623002,1.0
260992623003,260992623002,1.0
260992623003,260992623003,1.0
260992623003,260992623004,1.0
260992623003,260992624002,1.0
260992624001,260992624001,1.0
260992624002,260992624002,1.0
260992624003,260992624003,1.0
260992625001,260992625001,1.0
260992625002,260992625002,1.0
260992625003,260992625002,1.0
260992625004,260992625003,1.0
260992625005,260992625004,1.0
260992625006,260992625005,1.0
260992625007,260992625002,1.0
260992626001,260992626001,1.0
260992626002,260992626002,1.0
260992627001,260992627001,1.0
260992627002,260992627002,1.0
260992627003,260992627003,1.0
260992627004,260992627004,1.0
260992628001,260992628001,1.0
260992628002,260992628001,1.0
260992628002,260992628002,1.0
260992629001,260992629001,1.0
260992629002,260992629002,1.0
260992629003,260992629003,1.0
260992629004,260992629004,1.0
260992629005,260992629005,1.0
260992632001,260992632001,1.0
260992632002,260992632002,1.0
260992632003,260992632003,1.0
260992632004,260992632004,1.0
260992634001,260992634001,1.0
260992634002,260992634002,1.0
260992634003,260992634003,1.0
260992634004,260992634004,1.0
260992634005,260992634005,1.0
260992635001,260992635001,1.0
260992635002,260992635002,1.0
260992635003,260992635003,1.0
260992635004,260992635004,1.0
260992636001,260992636002,1.0
260992636002,260992636002,1.0
260992636003,260992636001,1.0
260992636004,260992636001,1.0
260992636005,260992636003,1.0
260992636005,260992636004,1.0
260992637001,260992637001,1.0
260992637002,260992637001,1.0
260992637003,260992637001,1.0
260992637004,260992637002,1.0
260992637005,260992637003,1.0
260992638001,260992638001,1.0
260992638002,260992638002,1.0
260992638003,260992638003,1.0
260992639001,260992639001,1.0
260992639002,260992639002,1.0
260992639003,260992639003,1.0
260992640001,260992640001,1.0
260992640002,260992640001,1.0
260992642001,260992642001,1.0
260992642002,260992642003,1.0
260992642003,260992642003,1.0
260992642004,260992642002,1.0
260992642005,260992642002,1.0
260992676001,260992676001,1.0
260992676002,260992676002,1.0
260992680001,260992680001,1.0
260992680002,260992680002,1.0
260992680003,260992680003,1.0
260992680004,260992680004,1.0
260992680005,260992680005,1.0
260992681001,260992681001,1.0
260992681002,260992681002,1.0
260992681003,260992681003,1.0
260992682001,260992682001,1.0
260992682001,260992682002,1.0
260992682002,260992682001,1.0
260992682002,260992682002,1.0
260992682003,260992682001,1.0
260992682003,260992682003,1.0
260992682003,260999821001,1.0
260992683001,260992683001,1.0
260992683002,260992683002,1.0
260992683003,260992683002,1.0
260992684001,260992683001,1.0
260992684001,260992684001,1.0
260992684001,260992684005,1.0
260992684002,260992684003,1.0
260992684002,260992684004,1.0
260992684002,260992684005,1.0
260992684003,260992684003,1.0
260992684004,260992684002,1.0
260992684004,260992684004,1.0
260992684004,260992684005,1.0
260999820001,260999820011,1.0
260999820001,260999820021,1.0
260999821001,260992471001,1.0
260999821001,260992682001,1.0
260999821001,260999821001,1.0
260999822001,260999822001,1.0
260999823001,260992607001,1.0
260999823001,260999823001,1.0
260999901000,260999901000,1.0
261251200001,261251200003,1.0
261251200002,261251200001,1.0
261251200002,261251200002,1.0
261251200002,261251200003,1.0
261251203001,261251203001,1.0
261251203001,261251203002,1.0
261251203001,261251203003,1.0
261251203002,261251203001,1.0
261251203002,261251203002,1.0
261251203002,261251203003,1.0
261251210001,261251203001,1.0
261251210001,261251210002,1.0
261251210002,261251210001,1.0
261251210002,261251210003,1.0
261251210002,261251210004,1.0
261251210002,261251215002,0.762396694215
261251210002,261251215003,0.013030420794
261251214001,261251214001,1.0
261251214001,261251214002,1.0
261251214001,261251214003,1.0
261251214001,261251214004,1.0
261251215001,261251210003,0.002387269052
261251215001,261251215002,1.0
261251215002,261251215003,1.0
261251215003,261251214001,0.013416453564
261251215003,261251215001,1.0
261251215003,261251217003,0.002294395737
261251215004,261251210003,0.397025185588
261251215004,261251215002,1.0
261251215004,261251215003,1.0
261251217001,261251217002,1.0
261251217002,261251217002,1.0
261251217002,261251217004,1.0
261251217003,261251215003,1.0
261251217003,261251217001,1.0
261251217004,261251215001,2.7007611e-05
261251217004,261251217003,1.0
261251218001,261251218001,1.0
261251218002,261251218002,1.0
261251222001,261251222001,1.0
261251222001,261251222002,1.0
261251222001,261251222004,1.0
261251222002,261251222002,1.0
261251222002,261251222003,1.0
261251224001,261251224004,1.0
261251224001,261251224005,1.0
261251224002,261251224001,1.0
261251224002,261251224006,1.0
261251224003,261251224002,1.0
261251224004,261251224003,1.0
261251227001,261251227001,1.0
261251227001,261251227002,1.0
261251227002,261251227001,1.0
261251229001,261251227001,0.010063342452
261251229001,261251229001,1.0
261251229001,261251231001,1.0
261251229001,261251231002,1.0
261251230001,261251230001,1.0
261251230002,261251230002,1.0
261251231001,261251231001,1.0
261251231001,261251231002,1.0
261251231002,261251231001,1.0
261251240001,261251240002,1.0
261251240001,261251240004,1.0
261251240001,261251245002,0.702591093255
261251240002,261251240002,1.0
261251240002,261251240003,1.0
261251240002,261251245002,0.007031050114
261251240003,261251240001,1.0
261251240003,261251240003,1.0
261251240003,261251245005,0.122167085394
261251240004,261251240004,1.0
261251240004,261251245002,0.652017501215
261251245001,261251240001,4.6551617e-05
261251245001,261251240004,0.003573701474
261251245001,261251245001,1.0
261251245001,261251245005,1.0
261251245002,261251240001,0.009690621141
261251245002,261251245001,1.0
261251245002,261251245005,1.0
261251245002,261251250003,0.001503595013
261251245003,261251240004,0.005356225948
261251245003,261251245003,1.0
261251245003,261251250002,0.056859953661
261251245004,261251240002,0.009541127534
261251245004,261251240003,0.018228489732
261251245004,261251240004,0.006884827879
261251245004,261251245002,1.0
261251245004,261251245004,1.0
261251250001,261251250001,1.0
261251250002,261251250002,1.0
261251250002,261251250003,1.0
261251256001,261251256001,1.0
261251256002,261251256002,1.0
261251262001,261251262002,1.0
261251262001,261251262003,1.0
261251262002,261251262001,1.0
261251263001,261251263001,1.0
261251263001,261251263005,1.0
261251263002,261251263001,1.0
261251263002,261251263004,1.0
261251263003,261251263002,1.0
261251263004,261251263003,1.0
261251264001,261251264001,1.0
261251264002,261251264002,1.0
261251264002,261251272001,1.0
261251264003,261251264003,1.0
261251265001,261251265001,1.0
261251265001,261251265002,1.0
261251265002,261251265001,1.0
261251270001,261251270001,1.0
261251270002,261251270002,1.0
261251270003,261251270003,1.0
261251271001,261251271001,1.0
261251271002,261251271004,1.0
261251271003,261251271003,1.0
261251271004,261251271002,1.0
261251272001,261251272001,1.0
261251272002,261251272001,1.0
261251272002,261251272002,1.0
261251273001,261251273001,0.127537616432
261251273001,261251273002,1.0
261251273001,261251273005,1.0
261251273002,261251273001,1.0
261251273002,261251273003,1.0
261251273003,261251273001,1.0
261251273003,261251273004,1.0
261251273004,261251273003,1.0
261251274001,261251274001,1.0
261251274002,261251274002,1.0
261251275001,261251275001,1.0
261251275001,261251275004,1.0
261251275002,261251275001,1.0
261251275002,261251275004,1.0
261251275003,261251275002,1.0
261251275004,261251275003,1.0
261251276001,261251276001,1.0
261251276002,261251276002,1.0
261251276002,261251276003,1.0
261251277001,261251277001,1.0
261251277001,261251277003,1.0
261251277001,261251277004,1.0
261251277002,261251277001,1.0
261251277002,261251277004,1.0
261251277003,261251277002,1.0
261251277004,261251277001,1.0
261251277004,261251277003,1.0
261251280001,261251280001,1.0
261251280002,261251280002,1.0
261251281001,261251281001,1.0
261251281002,261251281002,1.0
261251281002,261251290001,0.135388430705
261251281003,261251281002,1.0
261251281003,261251290001,1.0
261251282001,261251282001,1.0
261251282002,261251282001,1.0
261251282002,261251282002,1.0
261251283001,261251283003,1.0
261251283001,261251283004,1.0
261251283002,261251283001,1.0
261251283003,261251283002,1.0
261251284001,261251284001,1.0
261251284001,261251284003,1.0
261251284002,261251284001,1.0
261251284002,261251284002,1.0
261251284003,261251284001,1.0
261251284003,261251284004,1.0
261251284003,261259814001,1.0
261251285001,261251285001,1.0
261251285002,261251285002,1.0
261251285003,261251285002,1.0
261251285003,261251285003,1.0
261251285003,261251290003,0.04642298846
261251286001,261251286001,1.0
261251286001,261251286002,1.0
261251286002,261251286001,1.0
261251287001,261251287001,1.0
261251288001,261251288001,1.0
261251288001,261251288002,1.0
261251289001,261251289001,1.0
261251289002,261251289002,1.0
261251289002,261251289004,1.0
261251289003,261251289002,1.0
261251289003,261251289003,1.0
261251290001,261251280001,0.001044043452
261251290001,261251290001,1.0
261251290001,261251290002,1.0
261251290002,261251285003,0.240547477824
261251290002,261251290002,1.0
261251290002,261251290003,1.0
261251290003,261251281002,1.0
261251290003,261251290001,1.0
261251300001,261251300001,1.0
261251300002,261251265001,1.0
261251300002,261251300002,1.0
261251301001,261251301001,1.0
261251301001,261251301002,1.0
261251301001,261251303004,1.0
261251302001,261251302001,1.0
261251302002,261251302002,1.0
261251302003,261251302003,1.0
261251302004,261251302004,1.0
261251303001,261251303001,1.0
261251303001,261251303003,1.0
261251303002,261251303002,1.0
261251303002,261251303004,1.0
261251303003,261251303001,1.0
261251303003,261251303002,1.0
261251303003,261251303003,1.0
261251303003,261251303004,0.0
261251304001,261251304001,1.0
261251304002,261251304002,1.0
261251305001,261251301002,0.0
261251305001,261251305001,1.0
261251305002,261251305002,1.0
261251305002,261251306001,0.001668222191
261251305002,261251340001,1.0
261251306001,261251306001,1.0
261251306002,261251306002,1.0
261251306003,261251306003,1.0
261251307001,261251307001,1.0
261251307002,261251307002,1.0
261251307002,261251307004,1.0
261251307002,261251340002,1.0
261251307002,261251340003,1.0
261251307003,261251307001,1.0
261251307003,261251307002,1.0
261251307003,261251307003,1.0
261251311001,261251311001,1.0
261251311001,261251311002,1.0
261251313001,261251313001,1.0
261251313001,261251313004,1.0
261251313002,261251313001,1.0
261251313002,261251313003,1.0
261251313002,261251326001,1.0
261251313003,261251313002,1.0
261251314001,261251314001,1.0
261251315001,261251315001,1.0
261251315002,261251315001,1.0
261251315002,261251315003,1.0
261251315003,261251315002,1.0
261251316001,261251316001,1.0
261251316001,261251316002,1.0
